09:16:31.312 |I| Core                           | RequestBuilder thread:7        | MsBuild process with Id = 2672
09:16:33.588 |I| BuildQueue                     | :3                             | Build layer: Unity.InternalAPIEditorBridge.001.csproj
09:16:33.588 |I| Build                          | :3                             | Start build 'Unity.InternalAPIEditorBridge.001.csproj' with 1 target frameworks
09:16:33.589 |I| Build                          | :3                             | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
09:16:33.632 |I| Build                          | :15                            | Finish build part [1/1] for project 'Unity.Rider.Editor.csproj': Success
09:16:33.632 |I| Build                          | :15                            | Finish build project 'Unity.Rider.Editor.csproj': Success
09:16:33.693 |I| Build                          | :32                            | Finish build part [1/1] for project 'Unity.InternalAPIEditorBridge.001.csproj': Success
09:16:33.693 |I| Build                          | :32                            | Finish build project 'Unity.InternalAPIEditorBridge.001.csproj': Success
09:16:33.746 |I| Build                          | :4                             | Finish build part [1/1] for project 'Unity.2D.Path.Editor.csproj': Success
09:16:33.746 |I| Build                          | :4                             | Finish build project 'Unity.2D.Path.Editor.csproj': Success
09:16:33.810 |I| Build                          | :27                            | Finish build part [1/1] for project 'PsdPlugin.csproj': Success
09:16:33.810 |I| Build                          | :27                            | Finish build project 'PsdPlugin.csproj': Success
09:16:33.872 |I| Build                          | :28                            | Finish build part [1/1] for project 'Unity.CollabProxy.Editor.csproj': Success
09:16:33.872 |I| Build                          | :28                            | Finish build project 'Unity.CollabProxy.Editor.csproj': Success
09:16:33.934 |I| Build                          | :32                            | Finish build part [1/1] for project 'Unity.VisualStudio.Editor.csproj': Success
09:16:33.934 |I| Build                          | :32                            | Finish build project 'Unity.VisualStudio.Editor.csproj': Success
09:16:33.992 |I| Build                          | :32                            | Finish build part [1/1] for project 'Unity.PlasticSCM.Editor.csproj': Success
09:16:33.992 |I| Build                          | :32                            | Finish build project 'Unity.PlasticSCM.Editor.csproj': Success
09:16:34.054 |I| Build                          | :4                             | Finish build part [1/1] for project 'Unity.InternalAPIEngineBridge.001.csproj': Success
09:16:34.054 |I| Build                          | :4                             | Finish build project 'Unity.InternalAPIEngineBridge.001.csproj': Success
09:16:34.114 |I| Build                          | :25                            | Finish build part [1/1] for project 'Unity.2D.Common.Runtime.csproj': Success
09:16:34.114 |I| Build                          | :25                            | Finish build project 'Unity.2D.Common.Runtime.csproj': Success
09:16:34.122 |I| BuildQueue                     | :25                            | Build layer: Unity.2D.Common.Editor.csproj
09:16:34.122 |I| Build                          | :25                            | Start build 'Unity.2D.Common.Editor.csproj' with 1 target frameworks
09:16:34.123 |I| Build                          | :25                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
09:16:34.173 |I| Build                          | :26                            | Finish build part [1/1] for project 'Unity.2D.PixelPerfect.csproj': Success
09:16:34.173 |I| Build                          | :26                            | Finish build project 'Unity.2D.PixelPerfect.csproj': Success
09:16:34.182 |I| BuildQueue                     | :26                            | Build layer: Unity.2D.PixelPerfect.Editor.csproj
09:16:34.182 |I| Build                          | :26                            | Start build 'Unity.2D.PixelPerfect.Editor.csproj' with 1 target frameworks
09:16:34.183 |I| Build                          | :26                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
09:16:34.253 |I| Build                          | :27                            | Finish build part [1/1] for project 'Unity.2D.Common.Editor.csproj': Success
09:16:34.253 |I| Build                          | :27                            | Finish build project 'Unity.2D.Common.Editor.csproj': Success
09:16:34.309 |I| Build                          | :29                            | Finish build part [1/1] for project 'Unity.2D.PixelPerfect.Editor.csproj': Success
09:16:34.309 |I| Build                          | :29                            | Finish build project 'Unity.2D.PixelPerfect.Editor.csproj': Success
09:16:34.362 |I| Build                          | :6                             | Finish build part [1/1] for project 'Unity.2D.IK.Runtime.csproj': Success
09:16:34.362 |I| Build                          | :6                             | Finish build project 'Unity.2D.IK.Runtime.csproj': Success
09:16:34.425 |I| Build                          | :15                            | Finish build part [1/1] for project 'Unity.TextMeshPro.csproj': Success
09:16:34.425 |I| Build                          | :15                            | Finish build project 'Unity.TextMeshPro.csproj': Success
09:16:34.433 |I| BuildQueue                     | :15                            | Build layer: Unity.TextMeshPro.Editor.csproj
09:16:34.434 |I| Build                          | :15                            | Start build 'Unity.TextMeshPro.Editor.csproj' with 1 target frameworks
09:16:34.435 |I| Build                          | :15                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
09:16:34.478 |I| Build                          | :4                             | Finish build part [1/1] for project 'Unity.Timeline.csproj': Success
09:16:34.478 |I| Build                          | :4                             | Finish build project 'Unity.Timeline.csproj': Success
09:16:34.492 |I| BuildQueue                     | :4                             | Build layer: Cinemachine.csproj, Unity.Timeline.Editor.csproj, Cinemachine.Player.csproj
09:16:34.492 |I| Build                          | :4                             | Start build 'Cinemachine.csproj' with 1 target frameworks
09:16:34.493 |I| Build                          | :4                             | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
09:16:34.493 |I| Build                          | :4                             | Start build 'Unity.Timeline.Editor.csproj' with 1 target frameworks
09:16:34.494 |I| Build                          | :4                             | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
09:16:34.494 |I| Build                          | :4                             | Start build 'Cinemachine.Player.csproj' with 1 target frameworks
09:16:34.494 |I| Build                          | :4                             | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
09:16:34.553 |I| Build                          | :15                            | Finish build part [1/1] for project 'Unity.TextMeshPro.Editor.csproj': Success
09:16:34.553 |I| Build                          | :15                            | Finish build project 'Unity.TextMeshPro.Editor.csproj': Success
09:16:34.604 |I| Build                          | :3                             | Finish build part [1/1] for project 'Cinemachine.Player.csproj': Success
09:16:34.604 |I| Build                          | :3                             | Finish build project 'Cinemachine.Player.csproj': Success
09:16:34.673 |I| Build                          | :4                             | Finish build part [1/1] for project 'Unity.Timeline.Editor.csproj': Success
09:16:34.673 |I| Build                          | :4                             | Finish build project 'Unity.Timeline.Editor.csproj': Success
09:16:34.727 |I| Build                          | :3                             | Finish build part [1/1] for project 'Cinemachine.csproj': Success
09:16:34.727 |I| Build                          | :3                             | Finish build project 'Cinemachine.csproj': Success
09:16:34.744 |I| BuildQueue                     | :3                             | Build layer: com.unity.cinemachine.editor.csproj
09:16:34.744 |I| Build                          | :3                             | Start build 'com.unity.cinemachine.editor.csproj' with 1 target frameworks
09:16:34.745 |I| Build                          | :3                             | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
09:16:34.788 |I| Build                          | :28                            | Finish build part [1/1] for project 'Unity.2D.Animation.Triangle.Runtime.csproj': Success
09:16:34.788 |I| Build                          | :28                            | Finish build project 'Unity.2D.Animation.Triangle.Runtime.csproj': Success
09:16:34.852 |I| Build                          | :29                            | Finish build part [1/1] for project 'com.unity.cinemachine.editor.csproj': Success
09:16:34.852 |I| Build                          | :29                            | Finish build project 'com.unity.cinemachine.editor.csproj': Success
09:16:34.928 |I| Build                          | :30                            | Finish build part [1/1] for project 'Unity.Mathematics.csproj': Success
09:16:34.928 |I| Build                          | :30                            | Finish build project 'Unity.Mathematics.csproj': Success
09:16:34.935 |I| BuildQueue                     | :30                            | Build layer: Unity.2D.Animation.Runtime.csproj, Unity.2D.SpriteShape.Runtime.csproj, Unity.Mathematics.Editor.csproj, Unity.2D.Animation.Runtime.Player.csproj, Unity.2D.SpriteShape.Runtime.Player.csproj
09:16:34.935 |I| Build                          | :30                            | Start build 'Unity.2D.Animation.Runtime.csproj' with 1 target frameworks
09:16:34.936 |I| Build                          | :30                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
09:16:34.936 |I| Build                          | :30                            | Start build 'Unity.2D.SpriteShape.Runtime.csproj' with 1 target frameworks
09:16:34.937 |I| Build                          | :30                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
09:16:34.937 |I| Build                          | :30                            | Start build 'Unity.Mathematics.Editor.csproj' with 1 target frameworks
09:16:34.938 |I| Build                          | :30                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
09:16:34.938 |I| Build                          | :30                            | Start build 'Unity.2D.Animation.Runtime.Player.csproj' with 1 target frameworks
09:16:34.939 |I| Build                          | :30                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
09:16:34.939 |I| Build                          | :30                            | Start build 'Unity.2D.SpriteShape.Runtime.Player.csproj' with 1 target frameworks
09:16:34.939 |I| Build                          | :30                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
09:16:34.999 |I| Build                          | :29                            | Finish build part [1/1] for project 'Unity.2D.Common.Runtime.Player.csproj': Success
09:16:34.999 |I| Build                          | :29                            | Finish build project 'Unity.2D.Common.Runtime.Player.csproj': Success
09:16:35.046 |I| Build                          | :29                            | Finish build part [1/1] for project 'Unity.2D.SpriteShape.Runtime.Player.csproj': Success
09:16:35.046 |I| Build                          | :29                            | Finish build project 'Unity.2D.SpriteShape.Runtime.Player.csproj': Success
09:16:35.108 |I| Build                          | :24                            | Finish build part [1/1] for project 'Unity.2D.Animation.Runtime.Player.csproj': Success
09:16:35.108 |I| Build                          | :24                            | Finish build project 'Unity.2D.Animation.Runtime.Player.csproj': Success
09:16:35.163 |I| Build                          | :19                            | Finish build part [1/1] for project 'Unity.Mathematics.Editor.csproj': Success
09:16:35.163 |I| Build                          | :19                            | Finish build project 'Unity.Mathematics.Editor.csproj': Success
09:16:35.226 |I| Build                          | :31                            | Finish build part [1/1] for project 'Unity.2D.SpriteShape.Runtime.csproj': Success
09:16:35.226 |I| Build                          | :31                            | Finish build project 'Unity.2D.SpriteShape.Runtime.csproj': Success
09:16:35.234 |I| BuildQueue                     | :31                            | Build layer: Unity.2D.SpriteShape.Editor.csproj
09:16:35.234 |I| Build                          | :31                            | Start build 'Unity.2D.SpriteShape.Editor.csproj' with 1 target frameworks
09:16:35.235 |I| Build                          | :31                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
09:16:35.282 |I| Build                          | :32                            | Finish build part [1/1] for project 'Unity.2D.Animation.Runtime.csproj': Success
09:16:35.282 |I| Build                          | :32                            | Finish build project 'Unity.2D.Animation.Runtime.csproj': Success
09:16:35.297 |I| BuildQueue                     | :32                            | Build layer: Unity.2D.Animation.Editor.csproj, Assembly-CSharp.Player.csproj
09:16:35.298 |I| Build                          | :32                            | Start build 'Unity.2D.Animation.Editor.csproj' with 1 target frameworks
09:16:35.299 |I| Build                          | :32                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
09:16:35.299 |I| Build                          | :32                            | Start build 'Assembly-CSharp.Player.csproj' with 1 target frameworks
09:16:35.300 |I| Build                          | :32                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
09:16:35.359 |I| Build                          | :19                            | Finish build part [1/1] for project 'Unity.2D.SpriteShape.Editor.csproj': Success
09:16:35.359 |I| Build                          | :19                            | Finish build project 'Unity.2D.SpriteShape.Editor.csproj': Success
09:16:35.433 |I| Build                          | :14                            | Finish build part [1/1] for project 'Assembly-CSharp.Player.csproj': Success
09:16:35.433 |I| Build                          | :14                            | Finish build project 'Assembly-CSharp.Player.csproj': Success
09:16:35.502 |I| Build                          | :4                             | Finish build part [1/1] for project 'Unity.2D.Animation.Editor.csproj': Success
09:16:35.502 |I| Build                          | :4                             | Finish build project 'Unity.2D.Animation.Editor.csproj': Success
09:16:35.517 |I| BuildQueue                     | :4                             | Build layer: Unity.2D.Psdimporter.Editor.csproj, Unity.2D.IK.Editor.csproj
09:16:35.517 |I| Build                          | :4                             | Start build 'Unity.2D.Psdimporter.Editor.csproj' with 1 target frameworks
09:16:35.517 |I| Build                          | :4                             | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
09:16:35.518 |I| Build                          | :4                             | Start build 'Unity.2D.IK.Editor.csproj' with 1 target frameworks
09:16:35.518 |I| Build                          | :4                             | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
09:16:35.559 |I| Build                          | :24                            | Finish build part [1/1] for project 'Unity.2D.PixelPerfect.Player.csproj': Success
09:16:35.559 |I| Build                          | :24                            | Finish build project 'Unity.2D.PixelPerfect.Player.csproj': Success
09:16:35.617 |I| Build                          | :13                            | Finish build part [1/1] for project 'Unity.2D.IK.Editor.csproj': Success
09:16:35.617 |I| Build                          | :13                            | Finish build project 'Unity.2D.IK.Editor.csproj': Success
09:16:35.685 |I| Build                          | :6                             | Finish build part [1/1] for project 'Unity.2D.Psdimporter.Editor.csproj': Success
09:16:35.685 |I| Build                          | :6                             | Finish build project 'Unity.2D.Psdimporter.Editor.csproj': Success
09:16:35.694 |I| BuildQueue                     | :6                             | Build layer: Assembly-CSharp.csproj
09:16:35.694 |I| Build                          | :6                             | Start build 'Assembly-CSharp.csproj' with 1 target frameworks
09:16:35.695 |I| Build                          | :6                             | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
09:16:35.742 |I| Build                          | :14                            | Finish build part [1/1] for project 'Unity.2D.IK.Runtime.Player.csproj': Success
09:16:35.742 |I| Build                          | :14                            | Finish build project 'Unity.2D.IK.Runtime.Player.csproj': Success
09:16:35.831 |I| Build                          | :19                            | Finish build part [1/1] for project 'Assembly-CSharp.csproj': Success
09:16:35.831 |I| Build                          | :19                            | Finish build project 'Assembly-CSharp.csproj': Success
09:16:35.888 |I| Build                          | :6                             | Finish build part [1/1] for project 'Unity.TextMeshPro.Player.csproj': Success
09:16:35.888 |I| Build                          | :6                             | Finish build project 'Unity.TextMeshPro.Player.csproj': Success
09:16:35.940 |I| Build                          | :19                            | Finish build part [1/1] for project 'Unity.Timeline.Player.csproj': Success
09:16:35.940 |I| Build                          | :19                            | Finish build project 'Unity.Timeline.Player.csproj': Success
09:16:35.991 |I| Build                          | :24                            | Finish build part [1/1] for project 'Unity.2D.Animation.Triangle.Runtime.Player.csproj': Success
09:16:35.991 |I| Build                          | :24                            | Finish build project 'Unity.2D.Animation.Triangle.Runtime.Player.csproj': Success
09:16:36.043 |I| Build                          | :27                            | Finish build part [1/1] for project 'Unity.Mathematics.Player.csproj': Success
09:16:36.043 |I| Build                          | :27                            | Finish build project 'Unity.Mathematics.Player.csproj': Success
09:16:38.635 |I| ProjectModel                   | RequestBuilder thread:7        | Reloading has finished, statistic: 
	Total: 7.11 sec
	Binding: 0.56 sec
	Evaluation: 0.87 sec
09:16:38.636 |I| Build                          | :14                            | Build succeeded.
16:02:19.177 |I| Core                           | RequestBuilder thread:7        | Msbuild session 'ProjectModelSessionHost' was terminated
16:02:19.179 |I| Core                           | RequestBuilder thread:7        | Connection lost, kill msbuild
